ID,Lat,Lon,pm25_value,AOD550,temp_2m,rhum,zonal_wind_10m,merid_wind_10m,surf_pres,hpbl,conv_prec,short_radi_surf,NDVI,DEM,Population,distance,NLCD_Developed,year,month,doy,rid
3431,-12.0284128,-76.9188995,42.97515792,0.2402295,289.3116369,82.45748,-1.003751844,0.754844578,81413.68426,192.8556881,0.0,86.136131099537,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,135,2
4454,-11.8665352,-77.0730057,36.21708333,0.218875,288.9476907,82.36703,-1.032789543,0.943424684,81458.49666,305.4120546,0.0,86.450538287037,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,135,2
3431,-12.0284128,-76.9188995,41.57231,0.415,289.390407,79.41092,-1.301616051,0.648987333,81396.3826,204.8062713,0.0,85.7609722453704,0.0877,372.6666667,2979,884.9861099,0.4540568895,2016,5,136,2
4454,-11.8665352,-77.0730057,39.35708333,0.2225595,288.9450371,79.67984,-1.289002804,0.878321942,81441.19994,335.5515359,0.0,86.2054064236111,0.1139,186.0,8745,4037.168725,0.7566839444,2016,5,136,2
3431,-12.0284128,-76.9188995,47.84415625,0.311,289.5622419,82.25251,-0.989123028,0.436475461,81383.32151,199.8100743,0.0,84.1608314699074,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,137,2
4454,-11.8665352,-77.0730057,34.70708333,0.2264235,289.1983962,81.53859,-1.038691952,0.60647193,81429.70722,263.0809574,0.0583,84.3588925347222,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,137,2
3431,-12.0284128,-76.9188995,41.79608292,0.2657815,289.0747095,83.88156,-0.911114701,0.463870106,81439.45107,188.8788607,0.0,79.405433275463,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,138,2
4454,-11.8665352,-77.0730057,35.04875,0.232369,288.6857741,83.17344,-0.876930762,0.68149084,81485.65955,324.2487949,0.0,79.6977848032407,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,138,2
3431,-12.0284128,-76.9188995,51.24576667,0.215128,288.1880089,81.55228,-0.971074154,0.507648919,81384.86091,294.9738204,0.0,84.3031410763889,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,139,2
4454,-11.8665352,-77.0730057,33.62991667,0.1605665,287.8929513,81.87127,-0.924348608,0.727990176,81431.60186,330.206232,0.0,83.3663661226852,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,139,2
3431,-12.0284128,-76.9188995,51.75047625,0.3706985,287.6037066,82.44585,-1.159448401,0.338275802,81379.6219,239.0971759,0.0,84.1528143402778,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,140,2
4454,-11.8665352,-77.0730057,37.65041667,0.241952,287.3104531,83.06007,-1.139035796,0.561430079,81426.7685,354.027289,0.0,83.2082890277778,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,140,2
3431,-12.0284128,-76.9188995,60.30556208,0.3885,287.7227897,80.56898,-1.129543845,0.37384973,81380.67115,177.518722,0.0,83.3926839814815,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,141,2
4454,-11.8665352,-77.0730057,51.74,0.2519135,287.4773511,81.11954,-1.144445266,0.594037573,81427.36778,234.5864142,0.0,83.2752096759259,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,141,2
3431,-12.0284128,-76.9188995,58.70047292,0.301685,288.9329372,82.77059,-1.140624062,0.512435104,81448.90314,174.471274,0.0,82.2805649189815,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,142,2
4454,-11.8665352,-77.0730057,56.28958333,0.2580085,288.5818559,82.42652,-1.165193938,0.718880727,81494.35097,228.1425798,0.0,82.298825787037,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,142,2
3431,-12.0284128,-76.9188995,45.62715375,0.300999,289.1897908,82.09516,-1.159523292,0.147693227,81399.08287,112.1779084,0.0,78.0650097685185,0.0969,372.6666667,2979,884.9861099,0.4540568895,2016,5,143,2
4454,-11.8665352,-77.0730057,34.74083333,0.2673435,288.8376112,81.95407,-1.146284903,0.328050952,81445.71125,215.9562363,0.0428,77.8563821296296,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,143,2
4454,-11.8665352,-77.0730057,45.00291667,0.292574,289.7439503,79.36721,-0.956227671,0.557156441,81576.33703,244.3176879,0.0,73.1194515277778,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,145,2
4454,-11.8665352,-77.0730057,45.14015625,0.376,288.9418464,80.7674,-0.851244613,0.604575061,81636.5487,223.9400101,0.0135,78.3105843865741,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,146,2
4454,-11.8665352,-77.0730057,56.96541667,0.3091915,288.0638073,78.20326,-1.081846547,0.822918143,81552.5927,230.4667015,0.0,84.8273013888889,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,147,2
4454,-11.8665352,-77.0730057,48.65416667,0.3171225,287.0437331,76.47994,-1.169165375,0.558085937,81404.69328,234.7874792,0.0,82.2622390393519,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,148,2
4454,-11.8665352,-77.0730057,62.50458333,0.322608,287.2493849,80.97204,-0.980911599,0.683485422,81484.9957,236.2406599,0.0,82.3883515740741,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,149,2
4454,-11.8665352,-77.0730057,65.14416667,0.361385,286.8910842,79.84175,-1.004831727,0.585013805,81592.99788,216.7071733,0.0,85.1369499421296,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,150,2
4454,-11.8665352,-77.0730057,72.064,0.322192,286.4608653,71.11225,-1.146608243,0.39106326,81533.89604,306.2915625,0.0,86.9849085532407,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,151,2
4454,-11.8665352,-77.0730057,55.58583333,0.323007,286.3940054,68.52235,-1.15621606,0.247098174,81381.84962,218.0819398,0.0,85.0722199305556,0.134,186.0,8745,4037.168725,0.7566839444,2016,5,152,2
3431,-12.0284128,-76.9188995,78.83001125,0.287242,287.1463857,62.48609,-1.029419438,0.015726327,81407.54766,199.2234173,0.0,84.8436500115741,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,154,2
3431,-12.0284128,-76.9188995,44.77687031,0.248259,286.7178543,63.1582,-1.026583026,0.10689607,81451.18463,171.5446828,0.0,81.1986279861111,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,155,2
3431,-12.0284128,-76.9188995,65.66747542,0.295322,286.6909853,65.19102,-1.204606126,0.129249699,81376.62828,174.6834532,0.0,81.0588245138889,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,156,2
3431,-12.0284128,-76.9188995,53.61140958,0.242,287.0078215,69.02501,-1.105771734,0.469105647,81338.24693,147.0465285,0.0,82.6193158796296,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,157,2
3431,-12.0284128,-76.9188995,51.87210083,0.272661,287.2221039,70.16172,-1.277256101,0.412862748,81465.99132,214.7848739,0.0,72.1904915046296,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,158,2
3431,-12.0284128,-76.9188995,69.56179542,0.3646265,287.0375386,75.71471,-1.080569524,0.528247681,81506.15044,180.8152293,0.0,72.5556586111111,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,159,2
3431,-12.0284128,-76.9188995,63.648775,0.3017625,288.810656,79.58357,-0.419586579,0.458160511,81548.77408,275.4153437,0.0,68.6060895023148,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,162,2
3431,-12.0284128,-76.9188995,67.91270381,0.2652775,288.616843,78.01018,-0.461722683,0.527428463,81558.37144,208.4327229,0.0,75.207818599537,0.0736,372.6666667,2979,884.9861099,0.4540568895,2016,6,163,2
2577,-12.163311,-76.9192429,44.782768,0.220498229,289.2094801,61.97109,-0.922776482,0.685848983,83575.18723,182.9776805,0.0,81.1786889351852,0.0955,328.3076923,2589,6474.234323,0.0189896755,2016,6,168,2
2577,-12.163311,-76.9192429,22.0731125,0.237600111,288.2281932,64.41188,-1.04749221,0.684216198,83475.40613,186.5418805,0.0,80.0325038310185,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,169,2
3431,-12.0284128,-76.9188995,34.55224833,0.312635934,287.327174,64.2011,-1.0911278,0.450497694,81457.04779,162.9528684,0.0,80.8529538194444,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,169,2
2577,-12.163311,-76.9192429,36.27995583,0.25357357,288.0547927,68.39463,-0.993041695,0.651682176,83421.17472,177.5040533,0.0,78.6293542824074,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,170,2
3431,-12.0284128,-76.9188995,58.64673013,0.311442538,287.1991295,68.16151,-1.027838235,0.411552111,81401.8306,285.3371925,0.0,79.233602349537,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,170,2
2577,-12.163311,-76.9192429,28.39949917,0.316558147,288.0791091,69.09833,-0.939431305,0.760016092,83462.38926,203.4156936,0.0,78.3903052546296,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,171,2
3431,-12.0284128,-76.9188995,54.27226375,0.414533243,287.2528826,69.72635,-0.90684466,0.577816424,81441.20329,194.4729982,0.0,78.8998437731481,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,171,2
2577,-12.163311,-76.9192429,41.88395729,0.228677648,288.0560904,67.45895,-1.082968665,0.934286824,83472.00566,247.0412183,0.0,78.0983941782407,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,172,2
3431,-12.0284128,-76.9188995,71.03962458,0.262339036,287.2147897,68.98449,-1.052836114,0.72841949,81449.54686,200.0207349,0.0,78.25575875,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,172,2
4454,-11.8665352,-77.0730057,47.15389091,0.227952458,286.7158767,73.5531,-1.04514286,0.976178211,81498.72302,335.2801909,0.0,78.6017394212963,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,172,2
2577,-12.163311,-76.9192429,35.26478667,0.204637059,288.1740423,70.03925,-1.028773741,0.783049547,83442.37098,181.8803503,0.0,76.4827661111111,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,173,2
3431,-12.0284128,-76.9188995,94.72510125,0.249051291,287.3459301,71.9107,-1.005849453,0.597775548,81422.89024,113.3881115,0.0,76.5120617592593,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,173,2
4454,-11.8665352,-77.0730057,48.0291125,0.207144567,286.8639065,76.20596,-1.00535939,0.838057374,81471.58887,220.462921,0.0,76.9418805439815,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,173,2
2577,-12.163311,-76.9192429,33.62507875,0.207610087,288.6431496,70.55696,-0.905951732,0.775718013,83427.39822,177.442554,0.0,77.8283579513889,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,174,2
3431,-12.0284128,-76.9188995,62.82591,0.180919502,287.8728418,71.69066,-0.8990735,0.573497528,81411.66245,138.4577562,0.0,77.9158048958333,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,174,2
4454,-11.8665352,-77.0730057,40.3848375,0.20362807,287.3828145,75.13701,-0.921122279,0.813000156,81461.3891,218.625613,0.0,78.080121875,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,174,2
2577,-12.163311,-76.9192429,18.74919067,0.201406163,288.3304749,70.35399,-0.73050903,0.830822122,83472.41792,216.9239297,0.0,79.9496842361111,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,175,2
3431,-12.0284128,-76.9188995,54.72481545,0.192310947,287.5903731,70.92058,-0.713292409,0.59582684,81452.2287,189.4775538,0.0,80.2812677314815,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,175,2
4454,-11.8665352,-77.0730057,39.9389,0.199761551,287.1173499,74.45577,-0.713416157,0.835202873,81502.99472,325.1042123,0.0,80.5908073148148,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,175,2
2577,-12.163311,-76.9192429,27.38537229,0.197733454,287.1946152,63.6533,-1.252072099,1.092667662,83357.10255,248.5742626,0.0,73.6599271064815,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,177,2
3431,-12.0284128,-76.9188995,63.42546625,0.176372563,286.3486749,65.48931,-1.204042094,0.805404375,81336.8898,152.9656992,0.0,73.8912465972222,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,177,2
4454,-11.8665352,-77.0730057,51.089875,0.168215647,285.9039563,71.19958,-1.194866917,1.142422213,81390.97239,311.4170013,0.0,74.4445286574074,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,177,2
2577,-12.163311,-76.9192429,20.95944017,0.184234507,287.4090016,69.18055,-0.903250659,1.153667427,83370.34865,182.7589453,0.0,73.2249236226852,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,178,2
3431,-12.0284128,-76.9188995,34.76724833,0.177344212,286.6459845,70.90032,-0.841489306,0.877523557,81346.97561,110.8596977,0.0,72.8284697453704,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,178,2
4454,-11.8665352,-77.0730057,31.04963333,0.17763847,286.2633763,75.4701,-0.866839602,1.166674353,81398.39087,223.8472026,0.0,73.5386749884259,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,178,2
2577,-12.163311,-76.9192429,30.61105088,0.196001319,288.5960518,70.66893,-1.200351889,0.608825961,83377.70955,176.0208513,0.0,71.0067978935185,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,179,2
3431,-12.0284128,-76.9188995,59.51444583,0.189887456,287.7874691,72.28544,-1.146530162,0.362526103,81363.24056,134.6287849,0.0,70.2494207407407,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,179,2
4454,-11.8665352,-77.0730057,38.968925,0.192559518,287.2896793,75.64354,-1.180417711,0.614558789,81410.21435,225.4038465,0.0842,70.6197986689815,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,179,2
2577,-12.163311,-76.9192429,29.24596296,0.273624219,290.5889756,66.89869,-1.181417418,0.307155406,83361.60976,142.189037,0.0488,70.396484224537,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,180,2
3431,-12.0284128,-76.9188995,72.03034167,0.280083481,289.6144025,68.28324,-1.162358106,0.072189688,81354.91034,138.435372,0.084,69.4833692592593,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,180,2
4454,-11.8665352,-77.0730057,35.8387625,0.226128291,288.7910431,71.29977,-1.190648072,0.229982392,81398.11689,207.031857,0.401663,69.4167222453704,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,180,2
2577,-12.163311,-76.9192429,19.71497638,0.193177614,290.1914157,65.57194,-1.311784612,0.847543723,83376.24425,160.1820578,0.0,75.3884877314815,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,181,2
3431,-12.0284128,-76.9188995,33.10125042,0.188841112,289.171254,65.87302,-1.283030217,0.604602893,81366.24881,152.2164573,0.0,75.2689515972222,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,181,2
4454,-11.8665352,-77.0730057,36.8646625,0.206651914,288.2679804,69.34195,-1.260007863,0.799198025,81412.27772,223.01663,0.0598,75.4354546990741,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,181,2
2577,-12.163311,-76.9192429,13.35848708,0.217237125,289.9562967,63.22703,-0.872177549,0.7756535,83358.78394,187.3610341,0.0,77.3096149074074,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,6,182,2
3431,-12.0284128,-76.9188995,31.50340792,0.219668756,289.0510757,62.82566,-0.910280562,0.564790667,81347.77754,151.6874983,0.0,78.080815787037,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,6,182,2
4454,-11.8665352,-77.0730057,35.40132083,0.204794645,288.3021407,66.50198,-0.903333971,0.777882166,81397.32785,221.773553,0.0083,78.5808970138889,0.0185,186.0,8745,4037.168725,0.7566839444,2016,6,182,2
2577,-12.163311,-76.9192429,19.46068138,0.226919756,289.5023948,59.38809,-0.97246214,0.708100627,83388.39422,170.4589797,-2.43e-06,70.8437937962963,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,7,183,2
3431,-12.0284128,-76.9188995,48.09830125,0.211034984,288.5907193,59.42832,-1.022696418,0.476768774,81375.51305,118.6658656,-2.43e-06,71.5217379282407,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,7,183,2
4454,-11.8665352,-77.0730057,28.19555556,0.176247818,287.7912497,64.68009,-1.073946712,0.720883162,81426.89149,218.793548,-2.43e-06,71.6031661574074,0.0185,186.0,8745,4037.168725,0.7566839444,2016,7,183,2
2577,-12.163311,-76.9192429,34.51584333,0.222916215,289.0442138,56.6462,-0.997451273,0.603252978,83514.57946,169.2385047,0.0,80.5587462731481,0.0195,328.3076923,2589,6474.234323,0.0189896755,2016,7,184,2
3431,-12.0284128,-76.9188995,53.36790625,0.296153,288.0383672,57.42426,-1.003850706,0.4051831,81496.78569,152.0155034,0.0,81.2349937962963,0.0779,372.6666667,2979,884.9861099,0.4540568895,2016,7,184,2
4454,-11.8665352,-77.0730057,44.87916667,0.191335001,287.2194606,63.43293,-1.014107201,0.615358944,81546.29755,327.0620598,0.0,81.5589388078704,0.0185,186.0,8745,4037.168725,0.7566839444,2016,7,184,2
2577,-12.163311,-76.9192429,29.00206333,0.215502921,288.4360673,59.95952,-1.001448157,0.892365422,83557.80435,156.2645619,0.0,78.7399926273148,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,185,2
3431,-12.0284128,-76.9188995,57.63213792,0.238856792,287.472708,61.08307,-1.013712705,0.656515416,81534.55255,140.5591919,0.0,79.5383307060185,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,185,2
4454,-11.8665352,-77.0730057,47.16625,0.178074633,286.7430682,67.23295,-1.051002035,0.865128264,81585.32111,259.177725,0.0,79.8598629166667,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,185,2
2577,-12.163311,-76.9192429,31.88805781,0.20745058,287.6534265,62.26548,-1.276974657,1.11472473,83569.71581,201.077842,0.0,78.207764849537,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,186,2
3431,-12.0284128,-76.9188995,69.80906042,0.167125159,286.6967914,63.57247,-1.2065342,0.86356594,81541.88723,143.2436575,0.0,78.8371510069444,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,186,2
4454,-11.8665352,-77.0730057,53.06708333,0.174712763,286.0930155,69.47685,-1.1783366,1.189915049,81591.96712,298.8554361,0.0,78.6909361226852,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,186,2
2577,-12.163311,-76.9192429,11.65318619,0.19945316,287.9963077,61.02956,-1.179313156,1.220967077,83538.9019,277.9204867,0.0,80.0998319560185,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,187,2
3431,-12.0284128,-76.9188995,34.20509,0.207302181,287.0962058,62.00008,-1.090654281,1.008300855,81513.81172,163.9591078,0.0,80.1091447453704,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,187,2
4454,-11.8665352,-77.0730057,32.75875,0.203758329,286.5339452,67.50184,-1.073958924,1.337839226,81561.80208,303.8702275,0.0,79.5734700347222,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,187,2
2577,-12.163311,-76.9192429,17.71319179,0.172107215,288.4477053,59.23634,-1.03238562,0.493335773,83449.48865,257.5794752,0.0,73.6961107638889,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,188,2
3431,-12.0284128,-76.9188995,34.3595799,0.192248945,287.6386507,60.90114,-0.981135474,0.295433648,81431.78294,165.5647412,0.0,73.0129670486111,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,188,2
4454,-11.8665352,-77.0730057,26.20958333,0.18458154,287.1543962,66.64233,-0.957338576,0.54614974,81480.89469,318.1478328,0.0,72.5619935185185,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,188,2
2577,-12.163311,-76.9192429,26.13104721,0.222325847,289.3285372,68.39307,-0.735846197,0.681998893,83475.06233,197.1174751,0.0,67.8147129861111,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,189,2
3431,-12.0284128,-76.9188995,47.09912333,0.200237903,288.3900514,69.59677,-0.744156063,0.400798091,81454.88236,169.1473825,0.0,66.9912679861111,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,189,2
4454,-11.8665352,-77.0730057,43.93,0.188213991,287.6761181,73.0716,-0.80853456,0.506800417,81501.34205,317.4452585,0.143221,67.0019322222222,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,189,2
2577,-12.163311,-76.9192429,26.17824821,0.168668543,290.1709001,62.41848,-1.196738338,0.605290563,83471.35375,145.0436194,0.0,74.9963331597222,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,190,2
3431,-12.0284128,-76.9188995,66.22075291,0.177714242,289.1740198,63.64129,-1.142556198,0.415395691,81458.21934,111.8772833,0.0,74.6786331365741,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,190,2
4454,-11.8665352,-77.0730057,49.33416667,0.220544863,288.3350381,67.90933,-1.128412272,0.614787207,81502.775,209.8191972,0.0223,74.7754862268519,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,190,2
2577,-12.163311,-76.9192429,9.713875469,0.186894699,288.4600224,71.08137,-0.894888858,1.190637332,83476.62378,254.2601525,0.0,77.7241226851852,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,193,2
4454,-11.8665352,-77.0730057,25.46791667,0.178311341,286.99524,75.93032,-0.886100098,1.22805598,81502.5633,323.5527269,0.0,78.2818112962963,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,193,2
2577,-12.163311,-76.9192429,14.83399863,0.190733119,288.5000002,68.89552,-0.802230301,0.784664852,83352.29964,187.6120861,0.0,80.0736082291667,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,194,2
4454,-11.8665352,-77.0730057,24.95208333,0.20302859,286.9846521,74.19527,-0.831878338,0.853504048,81387.63724,234.1370392,0.0,80.5459792824074,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,194,2
2577,-12.163311,-76.9192429,16.78969063,0.189092764,288.2561942,69.35246,-0.744189569,0.980414517,83425.55368,191.6267482,0.0,81.4377262037037,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,195,2
4454,-11.8665352,-77.0730057,36.47666667,0.190162222,286.6842279,74.4325,-0.740728232,1.012269291,81453.25968,288.6785092,0.0,81.8150447569444,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,195,2
2577,-12.163311,-76.9192429,17.55468417,0.18560911,287.8674884,69.27065,-0.835185675,1.113380324,83512.24676,204.920799,0.0,80.9782113657407,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,196,2
3431,-12.0284128,-76.9188995,55.33157818,0.202400674,286.9719603,70.32543,-0.78681061,0.909822337,81484.93845,177.3788711,0.0,81.066671875,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,196,2
4454,-11.8665352,-77.0730057,36.44416667,0.181755262,286.3484192,74.65495,-0.79743803,1.192164547,81535.95652,314.2773955,0.0,80.6486760300926,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,196,2
2577,-12.163311,-76.9192429,15.09342004,0.201813,287.9995625,70.17768,-0.963965506,1.050557383,83469.74031,210.8297648,0.0,79.5175481018519,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,197,2
3431,-12.0284128,-76.9188995,46.84354,0.202079953,287.1182183,71.4607,-0.893673411,0.85309588,81444.36119,177.6013378,0.0,79.3147873726852,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,197,2
4454,-11.8665352,-77.0730057,37.09291667,0.183248898,286.5281535,75.33384,-0.8866023,1.125293261,81493.91665,316.9421758,0.0,79.1075328935185,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,197,2
2577,-12.163311,-76.9192429,20.48197875,0.227345949,288.20181,68.94816,-0.767719522,0.785828035,83369.95957,192.996307,0.0,78.6403533796296,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,198,2
3431,-12.0284128,-76.9188995,59.5359,0.212313492,287.4155193,70.03543,-0.758156644,0.565717243,81349.38312,189.198204,0.0,78.9275102546296,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,198,2
4454,-11.8665352,-77.0730057,49.45541667,0.194989805,286.859286,74.18729,-0.757825564,0.798829056,81401.65586,313.9347547,0.0,79.6272965277778,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,198,2
2577,-12.163311,-76.9192429,19.7940605,0.207169926,288.9568039,66.66584,-0.641598769,1.085576562,83514.24865,185.5184026,0.0,80.1454691898148,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,199,2
3431,-12.0284128,-76.9188995,45.38607542,0.232169875,288.1809348,66.71272,-0.624508866,0.877216683,81489.11803,284.7764959,0.0,80.6323037037037,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,199,2
4454,-11.8665352,-77.0730057,37.57083333,0.200426849,287.6103866,70.07404,-0.668947592,1.053656031,81537.97732,327.3114364,0.0,80.9950966898148,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,199,2
2577,-12.163311,-76.9192429,21.84010954,0.248798734,289.3346985,58.60656,-0.961695304,0.723803119,83382.14797,224.3780961,0.0,83.5899372569444,0.1745,328.3076923,2589,6474.234323,0.0189896755,2016,7,200,2
3431,-12.0284128,-76.9188995,53.79609458,0.257528609,288.5170717,59.73173,-0.925848639,0.531914248,81369.28869,213.2641875,0.0,83.7594016782407,0.0862,372.6666667,2979,884.9861099,0.4540568895,2016,7,200,2
4454,-11.8665352,-77.0730057,33.67291667,0.217457999,287.9179224,64.77881,-0.932942427,0.751134627,81418.92628,338.5965367,0.0,83.6783505092593,0.1016,186.0,8745,4037.168725,0.7566839444,2016,7,200,2
2577,-12.163311,-76.9192429,17.95488271,0.246897049,289.3959069,62.15168,-0.736703507,0.704503056,83396.95943,222.4483194,0.0,83.2541048263889,0.1805,328.3076923,2589,6474.234323,0.0189896755,2016,7,201,2
3431,-12.0284128,-76.9188995,36.08102333,0.269798054,288.5768242,61.8294,-0.741318842,0.511627046,81381.13703,210.1900747,0.0,83.7425555092593,0.1133,372.6666667,2979,884.9861099,0.4540568895,2016,7,201,2
4454,-11.8665352,-77.0730057,35.73333333,0.224536079,287.9620222,65.91341,-0.76364226,0.647660347,81430.54162,332.6750395,0.0,84.220612037037,0.1236,186.0,8745,4037.168725,0.7566839444,2016,7,201,2
2577,-12.163311,-76.9192429,23.25030292,0.212192413,289.2514667,57.67199,-0.862741546,0.419378662,83457.39323,220.8264751,0.0,84.8999686805556,0.1805,328.3076923,2589,6474.234323,0.0189896755,2016,7,202,2
3431,-12.0284128,-76.9188995,67.51923792,0.195401875,288.3572319,56.69631,-0.899474751,0.238058937,81441.40566,197.2476911,0.0,85.3173628240741,0.1133,372.6666667,2979,884.9861099,0.4540568895,2016,7,202,2
4454,-11.8665352,-77.0730057,53.8425,0.214722825,287.658157,60.79922,-0.938642241,0.351898877,81490.85623,325.7662712,0.0,85.1987941666667,0.1236,186.0,8745,4037.168725,0.7566839444,2016,7,202,2
2577,-12.163311,-76.9192429,28.46116563,0.244082015,289.0134987,55.22307,-0.908009683,0.435616027,83509.69573,213.9599748,0.0,86.0444564930556,0.1805,328.3076923,2589,6474.234323,0.0189896755,2016,7,203,2
3431,-12.0284128,-76.9188995,62.75542875,0.232844135,288.1069201,54.09952,-0.930034799,0.287152673,81491.01915,186.3685868,0.0,86.5262127430556,0.1133,372.6666667,2979,884.9861099,0.4540568895,2016,7,203,2
